as_of_date,published_date,country,category,visa_status,pd_year,pd_month,count,suppressed,source_url
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,1,28,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,2,13,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,2,21,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,2,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,2,23,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,3,38,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,3,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,3,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,4,91,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,4,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,4,20,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,4,23,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,5,23,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,6,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,6,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,6,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,7,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,7,13,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,7,20,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,8,20,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,8,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,8,15,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,8,21,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,9,26,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,9,13,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,9,23,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,10,18,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,10,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,10,22,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,10,33,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,11,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,11,50,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,0,12,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2016,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2017,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2018,12,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2019,12,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,available,2020,12,14,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,1,329,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,1,446,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,2,200,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,2,277,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,3,518,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,3,172,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,4,452,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,4,183,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,5,445,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,5,51,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,6,486,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,6,22,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,7,305,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,7,17,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,8,564,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,8,28,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,9,367,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2022,9,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,10,388,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,11,388,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2020,12,73,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EW3,awaiting,2021,12,339,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,1,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,1,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,1,28,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,1,59,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,1,162,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,1,432,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,2,11,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,2,11,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,2,42,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,2,54,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,2,157,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,2,489,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,3,14,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,3,26,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,3,49,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,3,68,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,3,253,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,3,490,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,4,13,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,4,41,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,4,40,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,4,70,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,4,270,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,4,254,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,5,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,5,15,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,5,56,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,5,87,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,5,320,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,5,280,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,6,12,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,6,19,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,6,59,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,6,78,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,6,362,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,6,296,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,7,,true,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,7,18,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,7,52,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,7,71,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,7,386,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,7,312,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,8,15,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,8,32,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,8,50,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,8,87,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,8,379,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,8,413,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,9,16,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,9,26,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,9,48,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,9,122,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,9,465,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,9,440,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,10,14,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,10,43,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,10,75,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,10,145,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,10,424,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,10,483,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,11,11,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,11,38,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,11,62,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,11,154,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,11,403,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,11,596,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,0,12,14,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2016,12,36,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2017,12,53,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2018,12,158,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2019,12,456,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,available,2020,12,534,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,1,357,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,1,195,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,2,107,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,2,270,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,3,188,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,3,306,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,4,142,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,4,269,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,5,149,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,5,308,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,6,227,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,6,258,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,7,174,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,7,287,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,8,196,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,8,323,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,9,199,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,9,368,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,10,209,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,10,332,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2021,11,178,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
2025-02-03,2025-06-30,rest_of_world,EB4,awaiting,2022,11,359,false,https://www.uscis.gov/sites/default/files/document/data/eb_inventory_february_2025.xlsx
